,issn_id,plenary_period,session_nr,session_date,session_start_time,session_end_time,next_session_date,agenda_name,agenda_title,agenda_subtitle,agenda_docs,speaker_id,name,lastname,role,party_affiliation,speech_id,speech,comments
0,0722-7980,21,54,16.01.2026,09:00,15:47,28.01.2026,Tagesordnungspunkt 25,,a)	Erste Beratung des von der Bundesregierung eingebrachten Entwurfs eines Gesetzes zur Durchführung der Verordnung (EU) 2023/2854 des Europäischen Parlaments und des Rates vom 13. Dezember 2023 über harmonisierte Vorschriften für einen fairen Datenzugang und eine faire Datennutzung sowie zur Änderung der Verordnung (EU) 2017/2394 und der Richtlinie (EU) 2020/1828 b)	Erste Beratung des von der Bundesregierung eingebrachten Entwurfs eines Gesetzes zur Durchführung der EU-Verordnung über europäische Daten-Governance (Daten-Governance-Gesetz – DGG),"['https://dserver.bundestag.de/btd/21/029/2102998.pdf', 'https://dserver.bundestag.de/btd/21/035/2103508.pdf', 'https://dserver.bundestag.de/btd/21/035/2103544.pdf']",999990153,Karsten,Wildberger,Bundesminister für Digitales und Staatsmodernisierung,,ID215400100,"Sehr geehrte Frau Präsidentin! Sehr geehrte Damen und Herren Abgeordnete! Stellen Sie sich eine Produktion bei einem Automobilzulieferer vor: Hunderte Sensoren überwachen jede Komponente, Vibration, Temperatur, Verschleiß. Die Daten wären Gold wert. Man könnte Ausfälle vorhersehen, bevor sie passieren, Wartungen planen, Verfügbarkeit und Produktivität erhöhen. Doch diese Daten bleiben beim Maschinenbauer – verschlossen. Der Zulieferer zahlt teure Servicegebühren, während alternative Wartungsverfahren draußen bleiben müssen. – Daten, die Ausfälle verhindern können, dürfen nicht hinter Schloss und Riegel liegen. Oder nehmen Sie ein mittelständisches Unternehmen, das vor fünf Jahren seine IT in die Cloud verlagert hat! Inzwischen sind die Kosten explodiert, der Service enttäuscht, aber ein Wechsel ist praktisch unmöglich. Die Daten sitzen so tief im System, dass ein Umzug Hunderttausende Euro kosten würde. Das Unternehmen ist gefangen im Cloud Lock-in. Die Cloud darf kein Käfig sein – wer zahlt, muss wechseln können. Wenn wir über Europas digitale Zukunft sprechen, sprechen wir in Wahrheit über eine einfache Frage: Wer kann Daten nutzen und wofür? – Und ich sage Ihnen: Das wollen wir hier in Deutschland, in Europa. Denn Daten sind heute das Rohmaterial für bessere Produkte, effizientere Prozesse, neue Services. Daten sind die Grundlage für Wohlstand, Wachstum und Jobs. Aber viel zu oft liegen sie dort, wo sie entstehen, hinter einer Wand – technisch vorhanden, wirtschaftlich wertvoll, aber praktisch nur sehr schwer zugänglich. Genau hier setzen zwei europäische Verordnungen an, die man zusammendenken muss: der Data Governance Act und der Data Act. Der Data Governance Act ist das Fundament. Er soll Vertrauen und Ordnung schaffen, mit klaren Regeln, wie Daten sicher geteilt und wiederverwendet werden können und zwischen Unternehmen, Forschung und öffentlichem Sektor auch geteilt werden. Er setzt Leitplanken für Datenräume, stärkt neutrale Vermittler und soll Kooperationen einfacher machen. Vertrauen ist die Währung der Datenökonomie. Der Data Act ist der Hebel für die reale Wirtschaft und soll Daten nutzbar machen – für Wettbewerb, für Innovation, für neue Geschäftsmodelle. Er soll Fairness in den Zugriff auf Daten bringen, besonders bei vernetzten Produkten, Maschinen und in der Cloud. Wer ein Gerät nutzt, soll nicht um die eigenen Nutzungsdaten bitten müssen, und wer digitale Infrastruktur einkauft, soll Anbieter wechseln können, ohne in Abhängigkeiten festzustecken. Beide zusammen senden die klare Botschaft: Wir wollen in Europa nicht nur Daten schützen, sondern auch Daten sinnvoll nutzbar machen – sicher, fair und skalierbar. Darum geht es. Ganz wichtig ist mir, dass der zusätzliche bürokratische Aufwand und der Nutzen in einem gesunden Verhältnis stehen und dass die Umsetzung hinsichtlich Aufwand, Zeit und Pragmatismus genau diese Möglichkeiten für Wertschöpfung auch eröffnet. Überbordende Bürokratie darf nicht der Preis für Innovation sein. Die beiden Rechtsakte, die ich gerade skizziert habe, müssen nun in Deutschland national umgesetzt werden. Mit den beiden Entwürfen für Durchführungsgesetze übersetzen wir die europäischen Vorgaben innovationsfreundlich in deutsches Recht, ohne Gold-Plating. Ich setze mich mit dem neuen Ministerium, dem BMDS, dafür ein, dass Gold-Plating und Sonderlocken ein Ende haben. Ich setze mich dafür ein, dass EU-Recht so schlank und innovationsfreundlich wie möglich national umgesetzt wird, eben ohne Goldrand und ohne Sonderlocken. Im Kern geht es bei den beiden Entwürfen zur nationalen Umsetzung darum, klare Zuständigkeiten zu schaffen. Im Vordergrund steht die Beratung von Unternehmen und öffentlichen Stellen, um ihnen eine Orientierung im Umgang mit den europäischen Vorgaben zu bieten. Der Entwurf für das Durchführungsgesetz zum Data Act benennt die Bundesnetzagentur als Aufsichtsbehörde. Die Bundesbeauftragte für den Datenschutz und die Informationsfreiheit übernimmt eine Sonderzuständigkeit für alle datenschutzrechtlichen Fragen von Unternehmen im Anwendungsbereich des Data Act. Damit machen wir einen ersten Schritt, die Datenschutzaufsicht in unserem Land zu vereinfachen. Uns ist bewusst, dass es hier Vorbehalte bei Ländern und Landesdatenschutzbehörden gibt. Es geht uns nicht darum, Datenschutz aufzuweichen, sondern darum, ihn zu vereinfachen und dadurch Innovationen zu befördern. Wir schwächen Datenschutz nicht, wir machen ihn praktikabel. Auch der Entwurf für ein Durchführungsgesetz zum Digital Governance Act sieht die Bundesnetzagentur als zuständige nationale Aufsichtsbehörde vor. Sie wird diese Funktion für Datenvermittlungsdienste wahrnehmen. Die Bundesnetzagentur ist hierfür die richtige Stelle. Sie hat große Erfahrungen im Bereich der Datenregulierung. Daneben soll das Statistische Bundesamt zuständige Stelle und zentrale Informationsstelle für die Weiterverwendung geschützter Daten des öffentlichen Sektors werden. Meine Damen und Herren, auch nach Inkrafttreten dieser Durchführungsgesetze werde ich genau hinschauen: Stehen Bürokratieaufwand und Innovationsmöglichkeiten in einem gesunden Einklang? Werden die Daten ausschließlich für diejenigen nutzbar, für die sie vorgesehen sind? – Und wir werden uns ansehen, ob Data Act und Data Governance Act in der Praxis auch nutzerfreundlich, pragmatisch und zeitlich ambitioniert ausgeführt werden. Gesetze sind nur so gut wie ihre Umsetzung. Denn am Ende geht es genau darum: dass aus gut umgesetzten Regeln Innovation entstehen kann. Die Forderung der Marktteilnehmer ist klar: Die Bestimmung der zuständigen Aufsichtsbehörden soll rasch kommen, damit es losgehen kann. Es ist unser Ziel, dass unsere Wirtschaft loslegt und damit Wohlstand und Arbeitsplätze gesichert werden. Mehr Datennutzung heißt: mehr Ideen, mehr Wachstum, mehr Jobs. Sehr geehrte Damen und Herren, helfen wir dabei! Ich freue mich auf Ihre Beratungen. Vielen Dank. Für die Fraktion der AfD hat nun Herr Abgeordneter Dr. Michael Kaufmann das Wort.","[{'index_position': 1031, 'comment_text': '(Beifall bei der CDU/CSU und der SPD sowie bei Abgeordneten des BÜNDNISSES\xa090/DIE GRÜNEN)'}, {'index_position': 2689, 'comment_text': '(Beifall bei der CDU/CSU sowie bei Abgeordneten der SPD)'}, {'index_position': 3526, 'comment_text': '(Beifall bei der CDU/CSU sowie bei Abgeordneten der SPD)'}, {'index_position': 4399, 'comment_text': '(Beifall bei der CDU/CSU sowie bei Abgeordneten der SPD)'}, {'index_position': 5923, 'comment_text': '(Beifall bei der CDU/CSU und der SPD)'}, {'index_position': 6005, 'comment_text': '(Beifall bei der AfD)'}]"
1,0722-7980,21,54,16.01.2026,09:00,15:47,28.01.2026,Tagesordnungspunkt 25,,a)	Erste Beratung des von der Bundesregierung eingebrachten Entwurfs eines Gesetzes zur Durchführung der Verordnung (EU) 2023/2854 des Europäischen Parlaments und des Rates vom 13. Dezember 2023 über harmonisierte Vorschriften für einen fairen Datenzugang und eine faire Datennutzung sowie zur Änderung der Verordnung (EU) 2017/2394 und der Richtlinie (EU) 2020/1828 b)	Erste Beratung des von der Bundesregierung eingebrachten Entwurfs eines Gesetzes zur Durchführung der EU-Verordnung über europäische Daten-Governance (Daten-Governance-Gesetz – DGG),"['https://dserver.bundestag.de/btd/21/029/2102998.pdf', 'https://dserver.bundestag.de/btd/21/035/2103508.pdf', 'https://dserver.bundestag.de/btd/21/035/2103544.pdf']",11005100,Michael,Kaufmann,,AfD,ID215400200,"Frau Präsidentin! Geehrte Kollegen! Sehr geehrter Herr Minister Wildberger! Liebe Bürger da draußen im Land, wenn Sie heute zuhören, erleben Sie live, wie demokratische Entscheidungen durch Brüsseler Verwaltung ersetzt werden. Denn worüber wir heute reden, ist längst beschlossen – nicht von Ihnen, nicht von uns, sondern von einer EU, die Parlamente zur Kulisse degradiert. Ich sage Ihnen jetzt, worum es hier geht. EU-Debatten erschlagen einen ja meist schon durch ihre Titel. Aber das passt zur EU: kompliziert, intransparent und möglichst weit weg vom Menschen. Wir sprechen heute über zwei europäische Verordnungen zum Umgang mit Daten, den Data Act und den Data Governance Act, und über ihre Einbindung in deutsches Recht. In Wahrheit gilt natürlich: Wir binden hier nichts mehr ein, wir nicken nur noch ab. Inhaltlich sind beide Verordnungen längst geltendes Recht. Die EU hat entschieden, und weder die deutschen Bürger noch wir als ihre gewählten Vertreter haben noch irgendetwas zu sagen. Keiner der Redner heute wird noch etwas an diesen EU-Vorgaben ändern. Diese systematische Entmachtung der Parlamente sollte man bei jeder neuen EU-Verordnung mitdenken. Wer das zu Ende denkt, versteht auch, warum wir als AfD darauf bestehen: Die Souveränität gehört zurück in die Hände der Nationalstaaten und der Bürger. Der Data Act regelt unter anderem, dass Nutzer von datenerfassenden Geräten wie Autos, Medizingeräte und vieles andere Anspruch auf ihre Daten haben. Er verpflichtet Anbieter, diese Daten so bereitzustellen, dass ein Austausch zwischen Diensten möglich ist. Das klingt gut, und die Beispiele, die Sie, Herr Minister Wildberger, genannt haben, die auch die EU nennt, sind natürlich vernünftig. Aber das lässt sich durch eine ganz klare und einfache Regel herstellen. Der Data Act geht aber noch viel weiter. Er erlaubt Behörden auch, unter bestimmten Umständen den Zugang zu diesen Daten zu erzwingen – Stichwort „Notlagen“. Genannt werden Naturkatastrophen und Pandemien. Spätestens hier sollten bei jedem freiheitsliebenden Menschen die Alarmglocken schrillen. Wer aus den Jahren 2020 bis 2022 irgendetwas gelernt hat, weiß: „Notlage“ ist kein Ausnahmebegriff mehr, sondern ein politisches Allzweckwerkzeug. Und selbst ohne Notlage: GPS-Daten zur Verkehrssteuerung und Bewegungsprofile zur Effizienzsteuerung werden zu Vorwänden für immer weiter gehenden Datenzugriff. Wer glaubt, Regierungen seien immer nur edel, hilfreich und gut, der mag hier entspannt bleiben. Alle anderen haben allen Grund zur Sorge. Der Data Governance Act setzt nun noch einen drauf. Er regelt den Zugang zu den bei Unternehmen gespeicherten Daten und führt eine neue Bürokratie ein, sogenannte Datenmittler, also Treuhänder zwischen Datengebern und Datennutzern. Das klingt technisch, ist aber hochpolitisch. Wer dabei an die Rolle von NGOs denkt, liegt vermutlich richtig. Und wer weiß, wie neutral diese von der Regierung bezahlten Organisationen sind und agieren, der weiß auch, was das in der Praxis bedeutet: Neutralität auf dem Papier, Ideologie im Alltag. Ja, es ist sinnvoll, ungenutzte Daten für Forschung und Wirtschaft verfügbar zu machen. Davon kann unsere Gesellschaft profitieren, zum Beispiel, wenn medizinische Daten für die Forschung nutzbar gemacht werden. Doch dafür braucht man keine zusätzliche Behörde. In der politischen Realität ist das hoch riskant. Wir leben in einer Welt, in der Regierungen immer wieder bewiesen haben, dass sie Macht ausdehnen, wenn man sie lässt. Genau deshalb ist bei dieser Verordnung höchste Wachsamkeit geboten. Unproblematisch ist alles, was freiwillig mit klaren Regeln geschieht. Hoch problematisch ist alles, was mit Zwang durchgesetzt wird. Wenn Behörden auf Daten zugreifen können, sobald sie nur laut genug „Notlage“ rufen oder nebulös vom Gemeinwohl sprechen, dann ist das kein Fortschritt, dann ist das eine Einladung zum Missbrauch. Und wenn der Zugang zu Daten am Ende von staatlich zertifizierten Datenmittlern abhängt, dann ist das keine Neutralität, sondern politische Steuerung durch die Hintertür. Wir kennen dieses Spiel ja längst von sogenannten Trusted Flaggern und einschlägigen NGOs. Glaubt ernsthaft jemand, ein von der Regierung abhängiger Datenmittler handele hier neutral? Doch es gibt noch eine andere wesentliche Kritik: Data Act und Data Governance Act regulieren etwas, was heute schon marktwirtschaftlich funktioniert und was sich mit einfachen Regeln weiter ausbauen lässt, ganz ohne Einfluss des Staates. Genau das passt aber offenbar einigen Verantwortlichen in der EU nicht. Deshalb wird bei der Bundesnetzagentur eine neue Unterbehörde entstehen. 14,6 Millionen Euro kostet allein die Einrichtung; jährlich folgen 1,13 Millionen Euro bei der Bundesnetzagentur. Hinzu kommen 2,4 Millionen Euro jährlich beim Statistischen Bundesamt, dazu Dutzende hochbezahlte Stellen. Und wissen Sie was? Diese Experten stehen nicht auf der Straße. Die werden vom Staat bei Unternehmen abgeworben. Dieser Bürokratieaufbau kostet nicht nur Steuergelder, sondern entzieht der Wirtschaft dringend benötigte Fachkräfte. Und dabei wird es nicht bleiben. Die Behörde wird eine Kette von Datenbeauftragten in den Firmen, staatlichen Zertifizierungsstellen usw. nach sich ziehen. Bürokratie beschäftigt sich selbst und vermehrt sich unkontrolliert weiter. Doch alle unsere Bedenken nützen sowieso nichts mehr. Die Verordnungen gelten bereits – vorgegeben von einem Brüsseler Moloch, der das nationale, von den Bürgern gewählte Parlament nur als Staffage betrachtet. Wir entscheiden heute nicht über Inhalte, wir verwalten Fremdbestimmung. Ein nationales Parlament mit dem Spielraum eines Stadtrats: Das ist nicht nur traurig, das ist beschämend. Auch wir als AfD sagen: Natürlich braucht das digitale Zeitalter klare Regeln für den Umgang mit Daten. Richtig gemacht schaffen sie Wohlstand, Wissen und Fortschritt. Diese Regeln müssen den Zugriff nach marktwirtschaftlichen Prinzipien möglichst unbürokratisch gewähren und Missbrauch nach menschlichem Ermessen verhindern. Die vorliegenden Verordnungen erfüllen diesen Anspruch nicht. Es wird Bürokratie geschaffen für etwas, das auch ohne Eingriff des Staates funktioniert. Sehr geehrte Abgeordnete, lassen Sie uns diese Bevormundung nicht hinnehmen! Bundeskanzler und Digitalminister haben sich den Bürokratieabbau auf die Fahne geschrieben. Lassen Sie uns dieses Stück EU-Bürokratie an den Absender zurückverweisen! Lassen Sie uns gemeinsam diskutieren, was unser Land wirklich voranbringt! Ich spüre – in solchen Debatten wird mir das immer wieder klar –, wie sehr dieses Land eine politische Wende braucht. Wir müssen wieder Vernunft über Ideologie stellen, Freiheit über Kontrolle, Souveränität über Fremdbestimmung. Dafür stehen wir. Und deshalb sage ich am Ende ganz klar: Es ist Zeit, dass Deutschland wieder Politik im Interesse der eigenen Bürger macht. Machen wir Deutschland wieder stark! Danke. Für die SPD-Fraktion hat Frau Abgeordnete Dr. Carolin Wagner das Wort. Bitte sehr.","[{'index_position': 376, 'comment_text': '(Dr.\xa0Konrad Körner [CDU/CSU]: Was machen denn eigentlich Ihre Abgeordneten in Brüssel?\xa0– Gegenruf des Abg. Tino Chrupalla [AfD]: Sie kontrollieren!)'}, {'index_position': 1000, 'comment_text': '(Zuruf der Abg. Saskia Esken [SPD])'}, {'index_position': 1070, 'comment_text': '(Ronja Kemmer [CDU/CSU]: Das stimmt doch auch einfach gar nicht!)'}, {'index_position': 1169, 'comment_text': '(Beifall bei der AfD)'}, {'index_position': 1322, 'comment_text': '(Beifall bei der AfD)'}, {'index_position': 2231, 'comment_text': '(Beifall bei der AfD\xa0– Ronja Kemmer [CDU/CSU]: So ein Unfug!)'}, {'index_position': 3063, 'comment_text': '(Beifall bei der AfD)'}, {'index_position': 3195, 'comment_text': '(Dr.\xa0Konrad Körner [CDU/CSU]: Hört! Hört!\xa0– Zuruf der Abg. Ronja Kemmer [CDU/CSU])'}, {'index_position': 3494, 'comment_text': '(Ronja Kemmer [CDU/CSU]: Ihre Freunde in Russland zum Beispiel!)'}, {'index_position': 3563, 'comment_text': '(Beifall bei der AfD)'}, {'index_position': 3894, 'comment_text': '(Beifall bei der AfD\xa0– Dr.\xa0Konrad Körner [CDU/CSU]: Haben Sie schon mal was von Gerichten gehört, die das überprüfen?)'}, {'index_position': 5085, 'comment_text': '(Beifall bei der AfD)'}, {'index_position': 5707, 'comment_text': '(Beifall bei der AfD\xa0– Dr.\xa0Konrad Körner [CDU/CSU]: Machen Sie doch mal die Kommunalpolitiker nicht so verächtlich!)'}, {'index_position': 6504, 'comment_text': '(Ralph Brinkhaus [CDU/CSU]: Ja, das ist ja toll!\xa0– Steffen Bilger [CDU/CSU]: Davon haben wir gerade nicht so viel gehört!\xa0– Zuruf der Abg. Ronja Kemmer [CDU/CSU])'}, {'index_position': 6733, 'comment_text': '(Dr.\xa0Konrad Körner [CDU/CSU]: Das waren neun Minuten Ideologie bei Ihnen!)'}, {'index_position': 6919, 'comment_text': '(Beifall bei der AfD\xa0– Ronja Kemmer [CDU/CSU]: Mein Gott!\xa0– Dr.\xa0Konrad Körner [CDU/CSU]: Ein Armutszeugnis!)'}, {'index_position': 7002, 'comment_text': '(Beifall bei der SPD und der CDU/CSU)'}]"
2,0722-7980,21,54,16.01.2026,09:00,15:47,28.01.2026,Tagesordnungspunkt 25,,a)	Erste Beratung des von der Bundesregierung eingebrachten Entwurfs eines Gesetzes zur Durchführung der Verordnung (EU) 2023/2854 des Europäischen Parlaments und des Rates vom 13. Dezember 2023 über harmonisierte Vorschriften für einen fairen Datenzugang und eine faire Datennutzung sowie zur Änderung der Verordnung (EU) 2017/2394 und der Richtlinie (EU) 2020/1828 b)	Erste Beratung des von der Bundesregierung eingebrachten Entwurfs eines Gesetzes zur Durchführung der EU-Verordnung über europäische Daten-Governance (Daten-Governance-Gesetz – DGG),"['https://dserver.bundestag.de/btd/21/029/2102998.pdf', 'https://dserver.bundestag.de/btd/21/035/2103508.pdf', 'https://dserver.bundestag.de/btd/21/035/2103544.pdf']",11005247,Carolin,Wagner,,SPD,ID215400300,"Vielen Dank. – Frau Präsidentin! Sehr geehrte Damen und Herren! Werte Gäste auf den Tribünen! Wir sehen hier mal wieder: Die AfD verweigert sich einfach der Aufgabe, Datennutzungen und Datenzugänge ordentlich zu regeln. Das ist ein bisschen komplizierter und komplexer. Das dann gleich als „Bürokratiemonster“ abzustempeln, ist ein Vorgehen, das von der AfD immer wieder gern kommt. Sie entwirft Horrorszenarien, und am Ende wird nichts geregelt. Denn das ist es, was den großen Techkonzernen in den USA am meisten hilft. Die Verbindungen kennen wir ja zur Genüge. Von daher muss ich einfach sagen: Es war schon sehr trostlos, Herr Kaufmann, Sie hier zu hören, ohne Vorschläge, ohne eigene Initiativen. Meine Damen und Herren, heute Morgen haben viele von uns schon Daten erzeugt, ohne darüber nachzudenken: Die Smartwatch hat den Puls gemessen, die Waschmaschine hat den Stromverbrauch berechnet, und der Sprachassistent hat das Wetter vorgelesen. Die Frage ist aber: Wem gehören diese Daten eigentlich, den Menschen, die das Gerät nutzen, oder dem Konzern, der das Gerät oder die Software liefert? Genau diese Frage beantwortet der EU Data Act. Seit September 2025 finden nun die meisten Regeln dieses Data Acts in der Praxis Anwendung. Es ist ein zentrales Versprechen Europas für einen fairen Zugang zu Maschinendaten, für mehr Wettbewerb in der Cloud, für stärkere Rechte für Nutzerinnen und Nutzer von vernetzten Produkten und für neue Chancen für Mittelstand, Start-ups und Forschung. Kurz: Der Data Act ist ein gutes digitalpolitisches Regelwerk. Er bringt Datenschutz, Innovation und Wettbewerb in ein sorgfältiges Gleichgewicht. Dieses Gleichgewicht droht auf europäischer Ebene derzeit zu bröckeln. Das erkennt man, wenn man sich ansieht, was im Digital-Omnibus teilweise drinsteht – nicht nur in Bezug auf den Data Act. In dieser ganzen Debatte sollten wir nicht vergessen, wie hart um diese europäischen Regelwerke, den AI Act, die DSGVO und den Data Act, gerungen wurde und wie stark die EU weltweit hier als Vorreiter gilt. Andere Länder ziehen da nach und sehen in diesen EU-Regelwerken ein klares Vorbild. Wir als SPD sagen deswegen klar: Wir sind bereit, Harmonisierungen und Klarstellungen in den verschiedenen Digitalregelwerken voranzubringen und auch an der einen oder anderen Stelle nachzubessern. Aber zentrale Schutzmaßnahmen dürfen nicht einfach unter dem Deckmantel der Vereinfachung relativiert werden. Dagegen sperren wir uns. Die digitalen Grundrechte sind unbedingt zu schützen. Ein Beispiel, wo wir uns ein Nachsteuern anschauen müssen: beim Data Act etwa bei der Frage, ob die Vorgaben des Data Acts die Wahrung von Geschäftsgeheimnissen zwischen Unternehmen als Geschäftspartner so regeln, dass sie einerseits Datenzugänge ermöglichen, aber andererseits Geschäftsmodelle nicht ad absurdum führen. Meine Damen und Herren, neben dieser Debatte zum Digital-Omnibus gilt es aber eben auch, auf nationaler Ebene jetzt das vorliegende Durchführungsgesetz zügig im Bundestag zu beschließen. Gut ist, dass die Bundesnetzagentur – der Minister hat es erläutert – als zentrale Anlaufstelle dienen soll. Ein Ansprechpartner für Verbraucherinnen und Verbraucher: Das ist richtig und sinnvoll und aus der Perspektive der Bürgerinnen und Bürger gedacht. Im parlamentarischen Verfahren sollten wir uns noch anschauen, ob wir konkretisieren können, dass die BNetzA während der gesamten Dauer eines Beschwerdeverfahrens als Ansprechpartner gilt. Das hat sich in anderen Bereichen schon als sehr gut erwiesen. Und wichtig wird sein, die BNetzA auch mit den angemessenen Ressourcen auszustatten. Da dürfen wir nicht pauschal aus dem Gedankengang der Verschlankung ansetzen, sondern müssen wirklich gucken, die Struktur so aufzusetzen, dass sie funktioniert. Die Kritik hinsichtlich der BfDI als alleinige Datenschutzaufsichtsbehörde, die zu hören ist, hat der Minister angesprochen. Den Bereich personenbezogener Daten gesondert zu regeln, ist richtig. Ein enges Abstimmen zwischen der BfDI und der BNetzA wird da ganz essenziell sein. Und wir müssen eben auch schauen, dass wir hier im Zusammenspiel mit den Landesdatenschutzbehörden, die eben im Rahmen der DSGVO zuständig sind, keine unnötigen Überschneidungen und keine fragmentierten Zuständigkeiten schaffen. Deswegen werden wir uns die Stellungnahmen dazu in den Gesprächen im weiteren Verlauf ganz genau anschauen und sie überprüfen. Darauf freuen wir uns. Vielen herzlichen Dank. Für Bündnis 90/Die Grünen hat nun Frau Abgeordnete Jeanne Dillschneider das Wort. Bitte.","[{'index_position': 704, 'comment_text': '(Beifall bei der SPD und der CDU/CSU)'}, {'index_position': 1640, 'comment_text': '(Beifall bei Abgeordneten der SPD)'}, {'index_position': 2511, 'comment_text': '(Beifall bei der SPD sowie bei Abgeordneten der CDU/CSU und der Abg. Jeanne Dillschneider [BÜNDNIS\xa090/DIE GRÜNEN])'}, {'index_position': 4455, 'comment_text': '(Beifall bei der SPD und der CDU/CSU)'}, {'index_position': 4544, 'comment_text': '(Beifall beim BÜNDNIS\xa090/DIE GRÜNEN)'}]"
